movieId,movie_title,movie_year,plot_index,plot_title,plot_year,match_method,match_score,status,timestamp
4952,Morons From Outer Space (1985),1985.0,20434.0,Morons from Outer Space,,exact_title,100.0,matched,2026-05-06T06:17:19.307326
4953,"People That Time Forgot, The (1977)",1977.0,9400.0,The People That Time Forgot,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.307361
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),1960.0,7384.0,Ocean's 11,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.307405
4956,"Stunt Man, The (1980)",1980.0,9777.0,The Stunt Man,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.307441
4957,Sudden Impact (1983),1983.0,10143.0,Sudden Impact,,exact_title,100.0,matched,2026-05-06T06:17:19.307479
4958,Behind Enemy Lines (2001),2001.0,13804.0,Behind Enemy Lines,,exact_title,100.0,matched,2026-05-06T06:17:19.307514
4959,"Affair of the Necklace, The (2001)",2001.0,13785.0,The Affair of the Necklace,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.307549
4961,Pornstar: The Legend of Ron Jeremy (2001),2001.0,8934.0,Jeremy,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.307592
4962,Texas Rangers (2001),2001.0,2143.0,The Texas Rangers,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.307628
4963,Ocean's Eleven (2001),2001.0,13917.0,Ocean's Eleven,,exact_title,100.0,matched,2026-05-06T06:17:19.307663
4964,Baran (2001),2001.0,27213.0,Tabarana Kathe,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.307698
4965,"Business of Strangers, The (2001)",2001.0,13815.0,The Business of Strangers,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.307733
4966,"Incredible Shrinking Man, The (1957)",1957.0,6810.0,The Incredible Shrinking Man,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.307771
4967,No Man's Land (2001),2001.0,22698.0,No Man's Land,,exact_title,100.0,matched,2026-05-06T06:17:19.307807
4969,And Then There Were None (1945),1945.0,9003.0,And Then There Were None,,exact_title,100.0,matched,2026-05-06T06:17:19.307842
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",1930.0,2168.0,Angel,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.307877
4971,Moscow on the Hudson (1984),1984.0,10242.0,Moscow on the Hudson,,exact_title,100.0,matched,2026-05-06T06:17:19.307912
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",2001.0,5305.0,Belle Le Grand,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.307953
4974,Not Another Teen Movie (2001),2001.0,13914.0, Not Another Teen Movie,,exact_title,100.0,matched,2026-05-06T06:17:19.307988
4975,Vanilla Sky (2001),2001.0,13976.0,Vanilla Sky,,exact_title,100.0,matched,2026-05-06T06:17:19.308024
4976,Iris (2001),2001.0,20786.0,Iris,,exact_title,100.0,matched,2026-05-06T06:17:19.308062
4977,Kandahar (Safar e Ghandehar) (2001),2001.0,24783.0,Safar,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.308105
4978,Lantana (2001),2001.0,17697.0,Lantana,,exact_title,100.0,matched,2026-05-06T06:17:19.308144
4979,"Royal Tenenbaums, The (2001)",2001.0,13935.0,The Royal Tenenbaums,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.308180
4980,Bill & Ted's Bogus Journey (1991),1991.0,11576.0,Bill & Ted's Bogus Journey,,exact_title,100.0,matched,2026-05-06T06:17:19.308219
4981,Clockwise (1986),1986.0,20452.0,Clockwise,,exact_title,100.0,matched,2026-05-06T06:17:19.308254
4985,Sheena (1984),1984.0,20422.0,Sheena,,exact_title,100.0,matched,2026-05-06T06:17:19.308289
4987,Spacehunter: Adventures in the Forbidden Zone (1983),1983.0,10133.0,Spacehunter: Adventures in the Forbidden Zone,,exact_title,100.0,matched,2026-05-06T06:17:19.308324
4988,White Water Summer (1987),1987.0,10868.0,White Water Summer,,exact_title,100.0,matched,2026-05-06T06:17:19.308359
4989,How High (2001),2001.0,13869.0,How High,,exact_title,100.0,matched,2026-05-06T06:17:19.308398
4990,Jimmy Neutron: Boy Genius (2001),2001.0,13876.0,Jimmy Neutron: Boy Genius,,exact_title,100.0,matched,2026-05-06T06:17:19.308433
4991,Joe Somebody (2001),2001.0,13878.0,Joe Somebody,,exact_title,100.0,matched,2026-05-06T06:17:19.308468
4992,Kate & Leopold (2001),2001.0,13884.0,Kate & Leopold,,exact_title,100.0,matched,2026-05-06T06:17:19.308502
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",2001.0,13896.0,The Lord of the Rings: The Fellowship of the Ring,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.308541
4994,"Majestic, The (2001)",2001.0,13899.0, The Majestic,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.308576
4995,"Beautiful Mind, A (2001)",2001.0,13803.0,A Beautiful Mind,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.308611
4998,"Defiant Ones, The (1958)",1958.0,6995.0,The Defiant Ones,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.308650
5004,"Party, The (1968)",1968.0,8353.0,The Party,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.308686
5007,Topkapi (1964),1964.0,7929.0,Topkapi,,exact_title,100.0,matched,2026-05-06T06:17:19.308721
5008,Witness for the Prosecution (1957),1957.0,6950.0,Witness for the Prosecution,,exact_title,100.0,matched,2026-05-06T06:17:19.308763
5009,Ali (2001),2001.0,13786.0,Ali,,exact_title,100.0,matched,2026-05-06T06:17:19.308798
5010,Black Hawk Down (2001),2001.0,13807.0,Black Hawk Down,,exact_title,100.0,matched,2026-05-06T06:17:19.308833
5011,Charlotte Gray (2001),2001.0,17694.0,Charlotte Gray,,exact_title,100.0,matched,2026-05-06T06:17:19.308875
5012,Yentl (1983),1983.0,10163.0,Yentl,,exact_title,100.0,matched,2026-05-06T06:17:19.308910
5013,Gosford Park (2001),2001.0,13858.0,Gosford Park,,exact_title,100.0,matched,2026-05-06T06:17:19.308945
5014,I Am Sam (2001),2001.0,13872.0, I Am Sam,,exact_title,100.0,matched,2026-05-06T06:17:19.308980
5015,Monster's Ball (2001),2001.0,13907.0,Monster's Ball,,exact_title,100.0,matched,2026-05-06T06:17:19.309015
5016,"Shipping News, The (2001)",2001.0,13948.0,The Shipping News,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.309050
5021,Murder by Death (1976),1976.0,9278.0,Murder by Death,,exact_title,100.0,matched,2026-05-06T06:17:19.309085
5023,"Waterdance, The (1992)",1992.0,20444.0,Water,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.309120
5025,Orange County (2002),2002.0,14111.0,Orange County,,exact_title,100.0,matched,2026-05-06T06:17:19.309158
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",2001.0,13622.0,Brother,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.309193
5027,Another 48 Hrs. (1990),1990.0,11346.0,Another 48 Hrs.,,exact_title,100.0,matched,2026-05-06T06:17:19.309227
5028,What Time Is It There? (Ni neibian jidian) (2001),2001.0,34.0,What the Daisy Said,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.309263
5033,"Russia House, The (1990)",1990.0,11515.0,The Russia House,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.309298
5034,"Truly, Madly, Deeply (1991)",1991.0,20545.0,"Truly, Madly, Deeply",,exact_title,100.0,matched,2026-05-06T06:17:19.309333
5039,Dragonslayer (1981),1981.0,9828.0,Dragonslayer,,exact_title,100.0,matched,2026-05-06T06:17:19.309370
5040,Conan the Destroyer (1984),1984.0,10195.0,Conan the Destroyer,,exact_title,100.0,matched,2026-05-06T06:17:19.309412
5041,Fire and Ice (1983),1983.0,10080.0,Fire and Ice,,exact_title,100.0,matched,2026-05-06T06:17:19.309448
5046,Impostor (2002),2002.0,14076.0,Impostor,,exact_title,100.0,matched,2026-05-06T06:17:19.309483
5047,Kung Pow: Enter the Fist (2002),2002.0,14088.0,Kung Pow! Enter the Fist,,exact_title,100.0,matched,2026-05-06T06:17:19.309521
5048,Snow Dogs (2002),2002.0,14148.0,Snow Dogs,,exact_title,100.0,matched,2026-05-06T06:17:19.309562
5049,48 Hrs. (1982),1982.0,9916.0,48 Hrs.,,exact_title,100.0,matched,2026-05-06T06:17:19.309598
5051,Italian for Beginners (Italiensk for begyndere) (2000),2000.0,10483.0,Aliens,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.309633
5053,Blankman (1994),1994.0,12136.0,Blankman,,exact_title,100.0,matched,2026-05-06T06:17:19.309668
5054,Brainstorm (1983),1983.0,10057.0,Brainstorm,,exact_title,100.0,matched,2026-05-06T06:17:19.309707
5055,Dragon: The Bruce Lee Story (1993),1993.0,11977.0,Dragon: The Bruce Lee Story,,exact_title,100.0,matched,2026-05-06T06:17:19.309743
5059,Little Dieter Needs to Fly (1997),1997.0,11.0,From Leadville to Aspen: A Hold-Up in the Rockies,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.309778
5060,M*A*S*H (a.k.a. MASH) (1970),1970.0,8573.0,"M""A*S*H",,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.309816
5062,Seconds (1966),1966.0,8143.0,Seconds,,exact_title,100.0,matched,2026-05-06T06:17:19.309853
5063,One-Eyed Jacks (1961),1961.0,7520.0,One-Eyed Jacks,,exact_title,100.0,matched,2026-05-06T06:17:19.309892
5064,The Count of Monte Cristo (2002),2002.0,14031.0,The Count of Monte Cristo,,exact_title,100.0,matched,2026-05-06T06:17:19.309934
5065,"Mothman Prophecies, The (2002)",2002.0,14099.0,The Mothman Prophecies,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.309972
5066,"Walk to Remember, A (2002)",2002.0,14181.0,A Walk to Remember,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.310012
5068,Beijing Bicycle (Shiqi sui de dan che) (2001),2001.0,22488.0,Beijing Bicycle,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.310054
5069,Escaflowne: The Movie (Escaflowne) (2000),2000.0,33318.0,Escaflowne,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.310090
5071,Maelström (2000),2000.0,22000.0,Maelström,,exact_title,100.0,matched,2026-05-06T06:17:19.310132
5072,Metropolis (2001),2001.0,33347.0,Metropolis,,exact_title,100.0,matched,2026-05-06T06:17:19.310167
5073,"Son's Room, The (Stanza del figlio, La) (2001)",2001.0,2.0,The Martyred Presidents,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.310203
5074,Storytelling (2001),2001.0,13958.0,Storytelling,,exact_title,100.0,matched,2026-05-06T06:17:19.310238
5075,Waydowntown (2000),2000.0,22008.0,waydowntown,,exact_title,100.0,matched,2026-05-06T06:17:19.310274
5076,"Adventures of Huck Finn, The (1993)",1993.0,11937.0,The Adventures of Huck Finn,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.310309
5077,Cousins (1989),1989.0,28492.0,Cousins,,exact_title,100.0,matched,2026-05-06T06:17:19.310347
5080,Slackers (2002),2002.0,14147.0,Slackers,,exact_title,100.0,matched,2026-05-06T06:17:19.310383
5081,Birthday Girl (2001),2001.0,20770.0,Birthday Girl,,exact_title,100.0,matched,2026-05-06T06:17:19.310425
5083,Rare Birds (2001),2001.0,22019.0,Rare Birds,,exact_title,100.0,matched,2026-05-06T06:17:19.310460
5088,"Going Places (Valseuses, Les) (1974)",1974.0,10231.0,Lace,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.310496
5092,Big Fat Liar (2002),2002.0,14004.0,Big Fat Liar,,exact_title,100.0,matched,2026-05-06T06:17:19.310537
5093,Collateral Damage (2002),2002.0,14028.0,Collateral Damage,,exact_title,100.0,matched,2026-05-06T06:17:19.310577
5094,Rollerball (2002),2002.0,14132.0,Rollerball,,exact_title,100.0,matched,2026-05-06T06:17:19.310621
5095,"Scotland, Pa. (2001)",2001.0,4113.0,Scotland Yard Investigator,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.310662
5096,Baby's Day Out (1994),1994.0,12128.0,Baby's Day Out,,exact_title,100.0,matched,2026-05-06T06:17:19.310697
5099,Heidi (1937),1937.0,20886.0,Heidi,,exact_title,100.0,matched,2026-05-06T06:17:19.310743
5102,Rookie of the Year (1993),1993.0,12066.0,Rookie of the Year,,exact_title,100.0,matched,2026-05-06T06:17:19.310778
5103,"Sandlot, The (1993)",1993.0,12070.0,The Sandlot,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.310813
5105,Don't Look Now (1973),1973.0,20166.0,Don't Look Now,,exact_title,100.0,matched,2026-05-06T06:17:19.310851
5106,Crossroads (2002),2002.0,14034.0,Crossroads,,exact_title,100.0,matched,2026-05-06T06:17:19.310890
5107,Hart's War (2002),2002.0,14064.0,Hart's War,,exact_title,100.0,matched,2026-05-06T06:17:19.310928
5108,John Q (2002),2002.0,14081.0,John Q,,exact_title,100.0,matched,2026-05-06T06:17:19.310964
5109,Return to Never Land (2002),2002.0,14127.0,Return to Never Land,,exact_title,100.0,matched,2026-05-06T06:17:19.311002
5110,Super Troopers (2001),2001.0,13961.0,Super Troopers,,exact_title,100.0,matched,2026-05-06T06:17:19.311037
5111,"Good Son, The (1993)",1993.0,11993.0,The Good Son,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.311075
5112,Last Orders (2001),2001.0,20787.0,Last Orders,,exact_title,100.0,matched,2026-05-06T06:17:19.311110
5113,After the Fox (Caccia alla volpe) (1966),1966.0,8211.0,The Fox,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.311145
5114,"Bad and the Beautiful, The (1952)",1952.0,5570.0,The Bad and the Beautiful,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.311188
5116,Designing Woman (1957),1957.0,6753.0,Designing Woman,,exact_title,100.0,matched,2026-05-06T06:17:19.311228
5120,Sleuth (1972),1972.0,20141.0,Sleuth,,exact_title,100.0,matched,2026-05-06T06:17:19.311263
5121,Stroszek (1977),1977.0,13916.0, O,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.311298
5127,Dragonfly (2002),2002.0,14043.0,Dragonfly,,exact_title,100.0,matched,2026-05-06T06:17:19.311337
5128,Queen of the Damned (2002),2002.0,14121.0, Queen of the Damned,,exact_title,100.0,matched,2026-05-06T06:17:19.311376
5131,How to Kill Your Neighbor's Dog (2000),2000.0,13669.0,How to Kill Your Neighbor's Dog,,exact_title,100.0,matched,2026-05-06T06:17:19.311412
5134,Mean Machine (2001),2001.0,20791.0,Mean Machine,,exact_title,100.0,matched,2026-05-06T06:17:19.311446
5135,Monsoon Wedding (2001),2001.0,13906.0,Monsoon Wedding,,exact_title,100.0,matched,2026-05-06T06:17:19.311481
5136,Wendigo (2001),2001.0,9098.0,W,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.311516
5137,Scratch (2001),2001.0,21895.0,H,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.311551
5139,"Bad News Bears, The (1976)",1976.0,9219.0,The Bad News Bears,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.311590
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),2000.0,7457.0,Bloodlust!,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.311629
5147,Wild Strawberries (Smultronstället) (1957),1957.0,19.0,The Call of the Wild,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.311665
5151,40 Days and 40 Nights (2002),2002.0,13986.0,40 Days and 40 Nights,,exact_title,100.0,matched,2026-05-06T06:17:19.311706
5152,We Were Soldiers (2002),2002.0,14182.0,We Were Soldiers,,exact_title,100.0,matched,2026-05-06T06:17:19.311746
5155,"Big Bird Cage, The (1972)",1972.0,8765.0,The Big Bird Cage,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.311782
5156,"Big Doll House, The (1971)",1971.0,890.0,The Big House,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.311822
5159,Ferngully: The Last Rainforest (1992),1992.0,11792.0,FernGully: The Last Rainforest,,exact_title,100.0,matched,2026-05-06T06:17:19.311858
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),1979.0,1.0,Love by the Light of the Moon,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.311893
5168,Royal Wedding (1951),1951.0,5489.0,Royal Wedding,,exact_title,100.0,matched,2026-05-06T06:17:19.311929
5170,All About the Benjamins (2002),2002.0,13993.0,All About the Benjamins,,exact_title,100.0,matched,2026-05-06T06:17:19.311968
5171,"Time Machine, The (2002)",2002.0,7419.0,The Time Machine,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.312004
5177,"Magnificent Ambersons, The (1942)",1942.0,3357.0,The Magnificent Ambersons,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.312039
5178,Fun (1994),1994.0,4462.0,Fun and Fancy Free,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.312078
5181,Hangar 18 (1980),1980.0,9704.0,Hangar 18,,exact_title,100.0,matched,2026-05-06T06:17:19.312113
5187,Hopscotch (1980),1980.0,9713.0,Hopscotch,,exact_title,100.0,matched,2026-05-06T06:17:19.312148
5189,Humanoids from the Deep (1980),1980.0,9714.0,Humanoids from the Deep,,exact_title,100.0,matched,2026-05-06T06:17:19.312188
5197,Little Darlings (1980),1980.0,9728.0,Little Darlings,,exact_title,100.0,matched,2026-05-06T06:17:19.312223
5198,"Long Good Friday, The (1980)",1980.0,20344.0,The Long Good Friday,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.312259
5202,Mon oncle d'Amérique (1980),1980.0,22172.0,"My Daughter, My Angel (Ma fille mon ange)",,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.312298
5205,Motel Hell (1980),1980.0,9739.0,Motel Hell,,exact_title,100.0,matched,2026-05-06T06:17:19.312334
5209,Ffolkes (1979),1979.0,13916.0, O,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.312369
5212,"Octagon, The (1980)",1980.0,9747.0,The Octagon,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.312409
5213,"Oh, God! Book II (1980)",1980.0,9393.0,"Oh, God!",,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.312444
5214,"Oh, God! (1977)",1977.0,9393.0,"Oh, God!",,exact_title,100.0,matched,2026-05-06T06:17:19.312479
5218,Ice Age (2002),2002.0,14074.0,Ice Age,,exact_title,100.0,matched,2026-05-06T06:17:19.312514
5219,Resident Evil (2002),2002.0,13829.0,Den,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.312550
5220,Showtime (2002),2002.0,14144.0,Showtime,,exact_title,100.0,matched,2026-05-06T06:17:19.312585
5221,Harrison's Flowers (2000),2000.0,9603.0,Hair,,fuzzy_ambiguous,77.14285714285715,ambiguous,2026-05-06T06:17:19.312620
5222,Kissing Jessica Stein (2001),2001.0,13887.0,Kissing Jessica Stein,,exact_title,100.0,matched,2026-05-06T06:17:19.312655
5224,Promises (2001),2001.0,5428.0,M,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.312693
5225,And Your Mother Too (Y tu mamá también) (2001),2001.0,12785.0,Mother,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.312728
5226,All the Right Moves (1983),1983.0,10046.0,All the Right Moves,,exact_title,100.0,matched,2026-05-06T06:17:19.312791
5231,Road to Morocco (1942),1942.0,3414.0,Road to Morocco,,exact_title,100.0,matched,2026-05-06T06:17:19.312835
5237,Taps (1981),1981.0,9905.0,Taps,,exact_title,100.0,matched,2026-05-06T06:17:19.312879
5238,Return of the Secaucus 7 (1980),1980.0,7.0,The Suburbanite,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.312915
5239,Rude Boy (1980),1980.0,13916.0, O,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.312950
5240,Running Scared (1980),1980.0,20140.0,Running Scared,,exact_title,100.0,matched,2026-05-06T06:17:19.313000
5241,Seems Like Old Times (1980),1980.0,9767.0,Seems Like Old Times,,exact_title,100.0,matched,2026-05-06T06:17:19.313038
5244,Shogun Assassin (1980),1980.0,20155.0,Assassin,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.313075
5246,Smokey and the Bandit II (1980),1980.0,9772.0,Smokey and the Bandit II,,exact_title,100.0,matched,2026-05-06T06:17:19.313111
5247,Smokey and the Bandit (1977),1977.0,9425.0,Smokey and the Bandit,,exact_title,100.0,matched,2026-05-06T06:17:19.313164
5248,Smokey and the Bandit III (1983),1983.0,9772.0,Smokey and the Bandit II,,fuzzy_auto,97.95918367346938,matched,2026-05-06T06:17:19.313203
5250,Stir Crazy (1980),1980.0,9776.0,Stir Crazy,,exact_title,100.0,matched,2026-05-06T06:17:19.313239
5254,Blade II (2002),2002.0,14007.0,Blade II,,exact_title,100.0,matched,2026-05-06T06:17:19.313282
5255,Sorority Boys (2002),2002.0,14150.0,Sorority Boys,,exact_title,100.0,matched,2026-05-06T06:17:19.313324
5256,Stolen Summer (2002),2002.0,16380.0,Stolen,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.313373
5258,George Washington (2000),2000.0,3315.0,George Washington Slept Here,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.313409
5264,Clockstoppers (2002),2002.0,14027.0,Clockstoppers,,exact_title,100.0,matched,2026-05-06T06:17:19.313444
5265,Death to Smoochy (2002),2002.0,14040.0,Death to Smoochy,,exact_title,100.0,matched,2026-05-06T06:17:19.313479
5266,Panic Room (2002),2002.0,14113.0,Panic Room,,exact_title,100.0,matched,2026-05-06T06:17:19.313514
5267,"Rookie, The (2002)",2002.0,7273.0,The Rookie,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.313549
5268,No Such Thing (2001),2001.0,214.0,The Greatest Thing in Life,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.313585
5269,"Piano Teacher, The (La pianiste) (2001)",2001.0,7.0,The Suburbanite,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.313629
5272,Time Out (L'emploi du temps) (2001),2001.0,231.0,Out West,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.313664
5275,Boxcar Bertha (1972),1972.0,8769.0,Boxcar Bertha,,exact_title,100.0,matched,2026-05-06T06:17:19.313701
5278,Fraternity Vacation (1985),1985.0,10411.0,National Lampoon's European Vacation,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.313737
5279,Impromptu (1991),1991.0,20552.0,Impromptu,,exact_title,100.0,matched,2026-05-06T06:17:19.313777
5282,High Crimes (2002),2002.0,14066.0,High Crimes,,exact_title,100.0,matched,2026-05-06T06:17:19.313818
5283,National Lampoon's Van Wilder (2002),2002.0,14104.0,National Lampoon's Van Wilder,,exact_title,100.0,matched,2026-05-06T06:17:19.313857
5284,Crush (2001),2001.0,20776.0,Crush,,exact_title,100.0,matched,2026-05-06T06:17:19.313898
5285,Lucky Break (2001),2001.0,16069.0,Lucky,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.313934
5288,"Atomic Cafe, The (1982)",1982.0,26218.0,Om,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.313971
5291,Rashomon (Rashômon) (1950),1950.0,32802.0,Rashomon,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.314014
5292,Slap Shot (1977),1977.0,9424.0,Slap Shot,,exact_title,100.0,matched,2026-05-06T06:17:19.314054
5293,Changing Lanes (2002),2002.0,14020.0,Changing Lanes,,exact_title,100.0,matched,2026-05-06T06:17:19.314093
5294,Frailty (2001),2001.0,13849.0,Frailty,,exact_title,100.0,matched,2026-05-06T06:17:19.314128
5296,"Sweetest Thing, The (2002)",2002.0,14161.0,The Sweetest Thing,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.314163
5297,"Cat's Meow, The (2002)",2002.0,13817.0,The Cat's Meow,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.314199
5298,Human Nature (2001),2001.0,13871.0,Human Nature,,exact_title,100.0,matched,2026-05-06T06:17:19.314235
5299,My Big Fat Greek Wedding (2002),2002.0,14102.0,My Big Fat Greek Wedding,,exact_title,100.0,matched,2026-05-06T06:17:19.314276
5300,3:10 to Yuma (1957),1957.0,15125.0,3:10 to Yuma,,exact_title,100.0,matched,2026-05-06T06:17:19.314312
5303,Joe Versus the Volcano (1990),1990.0,11440.0,Joe Versus the Volcano,,exact_title,100.0,matched,2026-05-06T06:17:19.314347
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",1945.0,10.0,Dream of a Rarebit Fiend,,fuzzy_ambiguous,85.5,ambiguous,2026-05-06T06:17:19.314382
5307,Taking Care of Business (1990),1990.0,11534.0,Taking Care of Business,,exact_title,100.0,matched,2026-05-06T06:17:19.314418
5308,Three Men and a Baby (1987),1987.0,10852.0,Three Men and a Baby,,exact_title,100.0,matched,2026-05-06T06:17:19.314453
5309,Three Men and a Little Lady (1990),1990.0,11538.0,Three Men and a Little Lady,,exact_title,100.0,matched,2026-05-06T06:17:19.314491
5311,"Watcher in the Woods, The (1980)",1980.0,9787.0,The Watcher in the Woods,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.314527
5312,Murder by Numbers (2002),2002.0,14101.0,Murder by Numbers,,exact_title,100.0,matched,2026-05-06T06:17:19.314562
5313,The Scorpion King (2002),2002.0,14139.0,The Scorpion King,,exact_title,100.0,matched,2026-05-06T06:17:19.314605
5316,Enigma (2001),2001.0,20778.0,Enigma,,exact_title,100.0,matched,2026-05-06T06:17:19.314641
5319,Nine Queens (Nueve reinas) (2000),2000.0,15709.0,Nine,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.314676
5321,"Triumph of Love, The (2001)",2001.0,334.0,Love,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.314711
5322,World Traveler (2001),2001.0,30807.0,Vel,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.314747
5323,Jason X (2002),2002.0,14080.0,Jason X,,exact_title,100.0,matched,2026-05-06T06:17:19.314785
5324,Life or Something Like It (2002),2002.0,14090.0,Life or Something Like It,,exact_title,100.0,matched,2026-05-06T06:17:19.314827
5325,Dogtown and Z-Boyz (2001),2001.0,12962.0,Dogtown,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.314863
5328,Rain (2001),2001.0,1386.0,Rain,,exact_title,100.0,matched,2026-05-06T06:17:19.314898
5329,"Salton Sea, The (2002)",2002.0,14136.0,The Salton Sea,,fuzzy_auto,95.0,matched,2026-05-06T06:17:19.314934
5333,Bob le Flambeur (1955),1955.0,17029.0,Lamb,,fuzzy_auto,90.0,matched,2026-05-06T06:17:19.314969
5334,Cadillac Man (1990),1990.0,11361.0,Cadillac Man,,exact_title,100.0,matched,2026-05-06T06:17:19.315005
5337,Delirious (1991),1991.0,11611.0,Delirious,,exact_title,100.0,matched,2026-05-06T06:17:19.315040
5338,Full Moon in Blue Water (1988),1988.0,10960.0,Full Moon in Blue Water,,exact_title,100.0,matched,2026-05-06T06:17:19.315075
5339,Husbands and Wives (1992),1992.0,11811.0,Husbands and Wives,,exact_title,100.0,matched,2026-05-06T06:17:19.315110
5341,Lenny (1974),1974.0,9054.0,Lenny,,exact_title,100.0,matched,2026-05-06T06:17:19.315146
5345,Triumph of the Spirit (1989),1989.0,11313.0,Triumph of the Spirit,,exact_title,100.0,matched,2026-05-06T06:17:19.315185
5346,Wild Orchid (1990),1990.0,11559.0,Wild Orchid,,exact_title,100.0,matched,2026-05-06T06:17:19.315220
5347,Deuces Wild (2002),2002.0,14042.0,Deuces Wild,,exact_title,100.0,matched,2026-05-06T06:17:19.315255
