userId,rank,movieId,title,score
318,8,457,"Fugitive, The (1993)",189
318,9,592,Batman (1989),188
318,10,858,"Godfather, The (1972)",188
319,1,296,Pulp Fiction (1994),304
319,2,593,"Silence of the Lambs, The (1991)",276
319,3,260,Star Wars: Episode IV - A New Hope (1977),250
319,4,480,Jurassic Park (1993),236
319,5,589,Terminator 2: Judgment Day (1991),221
319,6,1,Toy Story (1995),215
319,7,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
319,8,2858,American Beauty (1999),202
319,9,150,Apollo 13 (1995),200
319,10,50,"Usual Suspects, The (1995)",198
320,1,356,Forrest Gump (1994),325
320,2,318,"Shawshank Redemption, The (1994)",313
320,3,296,Pulp Fiction (1994),304
320,4,2571,"Matrix, The (1999)",277
320,5,593,"Silence of the Lambs, The (1991)",276
320,6,260,Star Wars: Episode IV - A New Hope (1977),250
320,7,480,Jurassic Park (1993),236
320,8,110,Braveheart (1995),234
320,9,589,Terminator 2: Judgment Day (1991),221
320,10,2959,Fight Club (1999),218
321,1,318,"Shawshank Redemption, The (1994)",313
321,2,296,Pulp Fiction (1994),304
321,3,2571,"Matrix, The (1999)",277
321,4,260,Star Wars: Episode IV - A New Hope (1977),250
321,5,110,Braveheart (1995),234
321,6,2959,Fight Club (1999),218
321,7,1,Toy Story (1995),215
321,8,527,Schindler's List (1993),214
321,9,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
321,10,2858,American Beauty (1999),202
322,1,593,"Silence of the Lambs, The (1991)",276
322,2,260,Star Wars: Episode IV - A New Hope (1977),250
322,3,589,Terminator 2: Judgment Day (1991),221
322,4,527,Schindler's List (1993),214
322,5,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
322,6,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
322,7,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
322,8,457,"Fugitive, The (1993)",189
322,9,592,Batman (1989),188
322,10,5952,"Lord of the Rings: The Two Towers, The (2002)",187
323,1,593,"Silence of the Lambs, The (1991)",276
323,2,589,Terminator 2: Judgment Day (1991),221
323,3,2959,Fight Club (1999),218
323,4,2858,American Beauty (1999),202
323,5,47,Seven (a.k.a. Se7en) (1995),197
323,6,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
323,7,780,Independence Day (a.k.a. ID4) (1996),196
323,8,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
323,9,592,Batman (1989),188
323,10,858,"Godfather, The (1972)",188
324,1,356,Forrest Gump (1994),325
324,2,318,"Shawshank Redemption, The (1994)",313
324,3,296,Pulp Fiction (1994),304
324,4,2571,"Matrix, The (1999)",277
324,5,593,"Silence of the Lambs, The (1991)",276
324,6,260,Star Wars: Episode IV - A New Hope (1977),250
324,7,480,Jurassic Park (1993),236
324,8,110,Braveheart (1995),234
324,9,589,Terminator 2: Judgment Day (1991),221
324,10,2959,Fight Club (1999),218
325,1,2571,"Matrix, The (1999)",277
325,2,260,Star Wars: Episode IV - A New Hope (1977),250
325,3,480,Jurassic Park (1993),236
325,4,110,Braveheart (1995),234
325,5,589,Terminator 2: Judgment Day (1991),221
325,6,2959,Fight Club (1999),218
325,7,1,Toy Story (1995),215
325,8,527,Schindler's List (1993),214
325,9,2858,American Beauty (1999),202
325,10,150,Apollo 13 (1995),200
326,1,260,Star Wars: Episode IV - A New Hope (1977),250
326,2,480,Jurassic Park (1993),236
326,3,589,Terminator 2: Judgment Day (1991),221
326,4,1,Toy Story (1995),215
326,5,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
326,6,150,Apollo 13 (1995),200
326,7,780,Independence Day (a.k.a. ID4) (1996),196
326,8,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
326,9,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
326,10,457,"Fugitive, The (1993)",189
327,1,296,Pulp Fiction (1994),304
327,2,2571,"Matrix, The (1999)",277
327,3,593,"Silence of the Lambs, The (1991)",276
327,4,260,Star Wars: Episode IV - A New Hope (1977),250
327,5,480,Jurassic Park (1993),236
327,6,110,Braveheart (1995),234
327,7,589,Terminator 2: Judgment Day (1991),221
327,8,2959,Fight Club (1999),218
327,9,1,Toy Story (1995),215
327,10,527,Schindler's List (1993),214
328,1,593,"Silence of the Lambs, The (1991)",276
328,2,2858,American Beauty (1999),202
328,3,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
328,4,780,Independence Day (a.k.a. ID4) (1996),196
328,5,588,Aladdin (1992),181
328,6,380,True Lies (1994),176
328,7,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),173
328,8,377,Speed (1994),168
328,9,3578,Gladiator (2000),166
328,10,590,Dances with Wolves (1990),162
329,1,356,Forrest Gump (1994),325
329,2,296,Pulp Fiction (1994),304
329,3,2571,"Matrix, The (1999)",277
329,4,260,Star Wars: Episode IV - A New Hope (1977),250
329,5,480,Jurassic Park (1993),236
329,6,110,Braveheart (1995),234
329,7,589,Terminator 2: Judgment Day (1991),221
329,8,2959,Fight Club (1999),218
329,9,1,Toy Story (1995),215
329,10,527,Schindler's List (1993),214
330,1,527,Schindler's List (1993),214
330,2,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),149
330,3,165,Die Hard: With a Vengeance (1995),144
330,4,1036,Die Hard (1988),143
330,5,1704,Good Will Hunting (1997),139
330,6,10,GoldenEye (1995),132
330,7,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),131
330,8,1221,"Godfather: Part II, The (1974)",127
330,9,4995,"Beautiful Mind, A (2001)",122
330,10,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",119
331,1,356,Forrest Gump (1994),325
331,2,2571,"Matrix, The (1999)",277
331,3,260,Star Wars: Episode IV - A New Hope (1977),250
331,4,480,Jurassic Park (1993),236
331,5,110,Braveheart (1995),234
331,6,589,Terminator 2: Judgment Day (1991),221
331,7,1,Toy Story (1995),215
331,8,527,Schindler's List (1993),214
331,9,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
331,10,2858,American Beauty (1999),202
332,1,260,Star Wars: Episode IV - A New Hope (1977),250
332,2,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
332,3,457,"Fugitive, The (1993)",189
332,4,592,Batman (1989),188
332,5,858,"Godfather, The (1972)",188
332,6,588,Aladdin (1992),181
332,7,380,True Lies (1994),176
332,8,364,"Lion King, The (1994)",172
332,9,1580,Men in Black (a.k.a. MIB) (1997),162
332,10,344,Ace Ventura: Pet Detective (1994),161
333,1,356,Forrest Gump (1994),325
333,2,318,"Shawshank Redemption, The (1994)",313
333,3,296,Pulp Fiction (1994),304
333,4,2571,"Matrix, The (1999)",277
333,5,593,"Silence of the Lambs, The (1991)",276
333,6,260,Star Wars: Episode IV - A New Hope (1977),250
333,7,480,Jurassic Park (1993),236
333,8,110,Braveheart (1995),234
333,9,589,Terminator 2: Judgment Day (1991),221
333,10,2959,Fight Club (1999),218
334,1,593,"Silence of the Lambs, The (1991)",276
334,2,110,Braveheart (1995),234
334,3,527,Schindler's List (1993),214
334,4,2858,American Beauty (1999),202
334,5,150,Apollo 13 (1995),200
334,6,50,"Usual Suspects, The (1995)",198
334,7,780,Independence Day (a.k.a. ID4) (1996),196
334,8,457,"Fugitive, The (1993)",189
334,9,592,Batman (1989),188
334,10,858,"Godfather, The (1972)",188
335,1,260,Star Wars: Episode IV - A New Hope (1977),250
335,2,480,Jurassic Park (1993),236
335,3,2959,Fight Club (1999),218
335,4,1,Toy Story (1995),215
335,5,527,Schindler's List (1993),214
335,6,2858,American Beauty (1999),202
335,7,150,Apollo 13 (1995),200
335,8,50,"Usual Suspects, The (1995)",198
335,9,47,Seven (a.k.a. Se7en) (1995),197
335,10,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
336,1,260,Star Wars: Episode IV - A New Hope (1977),250
336,2,480,Jurassic Park (1993),236
336,3,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
336,4,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
336,5,780,Independence Day (a.k.a. ID4) (1996),196
336,6,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
336,7,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
336,8,457,"Fugitive, The (1993)",189
336,9,592,Batman (1989),188
336,10,5952,"Lord of the Rings: The Two Towers, The (2002)",187
337,1,356,Forrest Gump (1994),325
337,2,296,Pulp Fiction (1994),304
337,3,2571,"Matrix, The (1999)",277
337,4,593,"Silence of the Lambs, The (1991)",276
337,5,480,Jurassic Park (1993),236
337,6,589,Terminator 2: Judgment Day (1991),221
337,7,2959,Fight Club (1999),218
337,8,527,Schindler's List (1993),214
337,9,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
337,10,2858,American Beauty (1999),202
338,1,356,Forrest Gump (1994),325
338,2,2571,"Matrix, The (1999)",277
338,3,260,Star Wars: Episode IV - A New Hope (1977),250
338,4,480,Jurassic Park (1993),236
338,5,110,Braveheart (1995),234
338,6,589,Terminator 2: Judgment Day (1991),221
338,7,1,Toy Story (1995),215
338,8,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
338,9,2858,American Beauty (1999),202
338,10,150,Apollo 13 (1995),200
339,1,2571,"Matrix, The (1999)",277
339,2,260,Star Wars: Episode IV - A New Hope (1977),250
339,3,110,Braveheart (1995),234
339,4,589,Terminator 2: Judgment Day (1991),221
339,5,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
339,6,50,"Usual Suspects, The (1995)",198
339,7,780,Independence Day (a.k.a. ID4) (1996),196
339,8,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
339,9,588,Aladdin (1992),181
339,10,380,True Lies (1994),176
340,1,2571,"Matrix, The (1999)",277
340,2,593,"Silence of the Lambs, The (1991)",276
340,3,260,Star Wars: Episode IV - A New Hope (1977),250
340,4,589,Terminator 2: Judgment Day (1991),221
340,5,2959,Fight Club (1999),218
340,6,1,Toy Story (1995),215
340,7,527,Schindler's List (1993),214
340,8,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
340,9,2858,American Beauty (1999),202
340,10,50,"Usual Suspects, The (1995)",198
341,1,318,"Shawshank Redemption, The (1994)",313
341,2,296,Pulp Fiction (1994),304
341,3,2571,"Matrix, The (1999)",277
341,4,593,"Silence of the Lambs, The (1991)",276
341,5,260,Star Wars: Episode IV - A New Hope (1977),250
341,6,110,Braveheart (1995),234
341,7,589,Terminator 2: Judgment Day (1991),221
341,8,2959,Fight Club (1999),218
341,9,527,Schindler's List (1993),214
341,10,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
342,1,356,Forrest Gump (1994),325
342,2,318,"Shawshank Redemption, The (1994)",313
342,3,296,Pulp Fiction (1994),304
342,4,2571,"Matrix, The (1999)",277
342,5,593,"Silence of the Lambs, The (1991)",276
342,6,260,Star Wars: Episode IV - A New Hope (1977),250
342,7,480,Jurassic Park (1993),236
342,8,110,Braveheart (1995),234
342,9,589,Terminator 2: Judgment Day (1991),221
342,10,1,Toy Story (1995),215
343,1,356,Forrest Gump (1994),325
343,2,480,Jurassic Park (1993),236
343,3,110,Braveheart (1995),234
343,4,589,Terminator 2: Judgment Day (1991),221
343,5,1,Toy Story (1995),215
343,6,527,Schindler's List (1993),214
343,7,150,Apollo 13 (1995),200
343,8,47,Seven (a.k.a. Se7en) (1995),197
343,9,780,Independence Day (a.k.a. ID4) (1996),196
343,10,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
344,1,296,Pulp Fiction (1994),304
344,2,593,"Silence of the Lambs, The (1991)",276
344,3,480,Jurassic Park (1993),236
344,4,589,Terminator 2: Judgment Day (1991),221
344,5,2959,Fight Club (1999),218
344,6,1,Toy Story (1995),215
344,7,527,Schindler's List (1993),214
344,8,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
344,9,150,Apollo 13 (1995),200
344,10,50,"Usual Suspects, The (1995)",198
345,1,356,Forrest Gump (1994),325
345,2,318,"Shawshank Redemption, The (1994)",313
345,3,296,Pulp Fiction (1994),304
345,4,2571,"Matrix, The (1999)",277
345,5,593,"Silence of the Lambs, The (1991)",276
345,6,260,Star Wars: Episode IV - A New Hope (1977),250
345,7,480,Jurassic Park (1993),236
345,8,110,Braveheart (1995),234
345,9,589,Terminator 2: Judgment Day (1991),221
345,10,2959,Fight Club (1999),218
346,1,356,Forrest Gump (1994),325
346,2,318,"Shawshank Redemption, The (1994)",313
346,3,2571,"Matrix, The (1999)",277
346,4,593,"Silence of the Lambs, The (1991)",276
346,5,260,Star Wars: Episode IV - A New Hope (1977),250
346,6,110,Braveheart (1995),234
346,7,589,Terminator 2: Judgment Day (1991),221
346,8,1,Toy Story (1995),215
346,9,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
346,10,150,Apollo 13 (1995),200
347,1,318,"Shawshank Redemption, The (1994)",313
347,2,296,Pulp Fiction (1994),304
347,3,2571,"Matrix, The (1999)",277
347,4,593,"Silence of the Lambs, The (1991)",276
347,5,260,Star Wars: Episode IV - A New Hope (1977),250
347,6,2959,Fight Club (1999),218
347,7,527,Schindler's List (1993),214
347,8,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
347,9,2858,American Beauty (1999),202
347,10,50,"Usual Suspects, The (1995)",198
348,1,356,Forrest Gump (1994),325
348,2,2571,"Matrix, The (1999)",277
348,3,480,Jurassic Park (1993),236
348,4,110,Braveheart (1995),234
348,5,589,Terminator 2: Judgment Day (1991),221
348,6,1,Toy Story (1995),215
348,7,150,Apollo 13 (1995),200
348,8,47,Seven (a.k.a. Se7en) (1995),197
348,9,780,Independence Day (a.k.a. ID4) (1996),196
348,10,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
349,1,318,"Shawshank Redemption, The (1994)",313
349,2,2571,"Matrix, The (1999)",277
349,3,260,Star Wars: Episode IV - A New Hope (1977),250
349,4,110,Braveheart (1995),234
349,5,2959,Fight Club (1999),218
349,6,1,Toy Story (1995),215
349,7,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
349,8,2858,American Beauty (1999),202
349,9,150,Apollo 13 (1995),200
349,10,50,"Usual Suspects, The (1995)",198
350,1,356,Forrest Gump (1994),325
350,2,318,"Shawshank Redemption, The (1994)",313
350,3,296,Pulp Fiction (1994),304
350,4,2571,"Matrix, The (1999)",277
350,5,593,"Silence of the Lambs, The (1991)",276
350,6,480,Jurassic Park (1993),236
350,7,110,Braveheart (1995),234
350,8,589,Terminator 2: Judgment Day (1991),221
350,9,2959,Fight Club (1999),218
350,10,527,Schindler's List (1993),214
351,1,318,"Shawshank Redemption, The (1994)",313
351,2,260,Star Wars: Episode IV - A New Hope (1977),250
351,3,110,Braveheart (1995),234
351,4,589,Terminator 2: Judgment Day (1991),221
351,5,1,Toy Story (1995),215
351,6,527,Schindler's List (1993),214
351,7,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
351,8,2858,American Beauty (1999),202
351,9,150,Apollo 13 (1995),200
351,10,50,"Usual Suspects, The (1995)",198
352,1,480,Jurassic Park (1993),236
352,2,110,Braveheart (1995),234
352,3,589,Terminator 2: Judgment Day (1991),221
352,4,1,Toy Story (1995),215
352,5,150,Apollo 13 (1995),200
352,6,780,Independence Day (a.k.a. ID4) (1996),196
352,7,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
352,8,457,"Fugitive, The (1993)",189
352,9,592,Batman (1989),188
352,10,858,"Godfather, The (1972)",188
353,1,356,Forrest Gump (1994),325
353,2,2571,"Matrix, The (1999)",277
353,3,260,Star Wars: Episode IV - A New Hope (1977),250
353,4,480,Jurassic Park (1993),236
353,5,589,Terminator 2: Judgment Day (1991),221
353,6,2959,Fight Club (1999),218
353,7,527,Schindler's List (1993),214
353,8,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
353,9,2858,American Beauty (1999),202
353,10,150,Apollo 13 (1995),200
354,1,110,Braveheart (1995),234
354,2,1,Toy Story (1995),215
354,3,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
354,4,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
354,5,5952,"Lord of the Rings: The Two Towers, The (2002)",187
354,6,7153,"Lord of the Rings: The Return of the King, The (2003)",185
354,7,608,Fargo (1996),180
354,8,364,"Lion King, The (1994)",172
354,9,590,Dances with Wolves (1990),162
354,10,4226,Memento (2000),157
355,1,356,Forrest Gump (1994),325
355,2,318,"Shawshank Redemption, The (1994)",313
355,3,296,Pulp Fiction (1994),304
355,4,2571,"Matrix, The (1999)",277
355,5,593,"Silence of the Lambs, The (1991)",276
355,6,260,Star Wars: Episode IV - A New Hope (1977),250
355,7,110,Braveheart (1995),234
355,8,589,Terminator 2: Judgment Day (1991),221
355,9,2959,Fight Club (1999),218
355,10,1,Toy Story (1995),215
356,1,296,Pulp Fiction (1994),304
356,2,593,"Silence of the Lambs, The (1991)",276
356,3,260,Star Wars: Episode IV - A New Hope (1977),250
356,4,480,Jurassic Park (1993),236
356,5,110,Braveheart (1995),234
356,6,589,Terminator 2: Judgment Day (1991),221
356,7,1,Toy Story (1995),215
356,8,527,Schindler's List (1993),214
356,9,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
356,10,150,Apollo 13 (1995),200
357,1,2571,"Matrix, The (1999)",277
357,2,47,Seven (a.k.a. Se7en) (1995),197
357,3,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
357,4,457,"Fugitive, The (1993)",189
357,5,5952,"Lord of the Rings: The Two Towers, The (2002)",187
357,6,380,True Lies (1994),176
357,7,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),173
357,8,377,Speed (1994),168
357,9,344,Ace Ventura: Pet Detective (1994),161
357,10,648,Mission: Impossible (1996),159
358,1,356,Forrest Gump (1994),325
358,2,318,"Shawshank Redemption, The (1994)",313
358,3,296,Pulp Fiction (1994),304
358,4,2571,"Matrix, The (1999)",277
358,5,593,"Silence of the Lambs, The (1991)",276
358,6,260,Star Wars: Episode IV - A New Hope (1977),250
358,7,480,Jurassic Park (1993),236
358,8,110,Braveheart (1995),234
358,9,589,Terminator 2: Judgment Day (1991),221
358,10,2959,Fight Club (1999),218
359,1,356,Forrest Gump (1994),325
359,2,318,"Shawshank Redemption, The (1994)",313
359,3,260,Star Wars: Episode IV - A New Hope (1977),250
359,4,110,Braveheart (1995),234
359,5,2959,Fight Club (1999),218
359,6,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
359,7,50,"Usual Suspects, The (1995)",198
359,8,47,Seven (a.k.a. Se7en) (1995),197
359,9,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
359,10,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
360,1,356,Forrest Gump (1994),325
360,2,318,"Shawshank Redemption, The (1994)",313
360,3,296,Pulp Fiction (1994),304
360,4,2571,"Matrix, The (1999)",277
360,5,593,"Silence of the Lambs, The (1991)",276
360,6,260,Star Wars: Episode IV - A New Hope (1977),250
360,7,480,Jurassic Park (1993),236
360,8,110,Braveheart (1995),234
360,9,589,Terminator 2: Judgment Day (1991),221
360,10,2959,Fight Club (1999),218
361,1,296,Pulp Fiction (1994),304
361,2,2571,"Matrix, The (1999)",277
361,3,480,Jurassic Park (1993),236
361,4,110,Braveheart (1995),234
361,5,2959,Fight Club (1999),218
361,6,1,Toy Story (1995),215
361,7,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
361,8,50,"Usual Suspects, The (1995)",198
361,9,47,Seven (a.k.a. Se7en) (1995),197
361,10,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
362,1,480,Jurassic Park (1993),236
362,2,1,Toy Story (1995),215
362,3,527,Schindler's List (1993),214
362,4,2858,American Beauty (1999),202
362,5,150,Apollo 13 (1995),200
362,6,780,Independence Day (a.k.a. ID4) (1996),196
362,7,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
362,8,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
362,9,457,"Fugitive, The (1993)",189
362,10,2028,Saving Private Ryan (1998),186
363,1,356,Forrest Gump (1994),325
363,2,593,"Silence of the Lambs, The (1991)",276
363,3,480,Jurassic Park (1993),236
363,4,110,Braveheart (1995),234
363,5,589,Terminator 2: Judgment Day (1991),221
363,6,2959,Fight Club (1999),218
363,7,1,Toy Story (1995),215
363,8,527,Schindler's List (1993),214
363,9,2858,American Beauty (1999),202
363,10,150,Apollo 13 (1995),200
364,1,356,Forrest Gump (1994),325
364,2,318,"Shawshank Redemption, The (1994)",313
364,3,296,Pulp Fiction (1994),304
364,4,2571,"Matrix, The (1999)",277
364,5,593,"Silence of the Lambs, The (1991)",276
364,6,480,Jurassic Park (1993),236
364,7,110,Braveheart (1995),234
364,8,589,Terminator 2: Judgment Day (1991),221
364,9,2959,Fight Club (1999),218
364,10,527,Schindler's List (1993),214
365,1,296,Pulp Fiction (1994),304
365,2,2571,"Matrix, The (1999)",277
365,3,480,Jurassic Park (1993),236
365,4,110,Braveheart (1995),234
365,5,589,Terminator 2: Judgment Day (1991),221
365,6,2959,Fight Club (1999),218
365,7,1,Toy Story (1995),215
365,8,527,Schindler's List (1993),214
365,9,150,Apollo 13 (1995),200
365,10,50,"Usual Suspects, The (1995)",198
366,1,356,Forrest Gump (1994),325
366,2,318,"Shawshank Redemption, The (1994)",313
366,3,296,Pulp Fiction (1994),304
366,4,2571,"Matrix, The (1999)",277
366,5,593,"Silence of the Lambs, The (1991)",276
366,6,260,Star Wars: Episode IV - A New Hope (1977),250
366,7,480,Jurassic Park (1993),236
366,8,1,Toy Story (1995),215
366,9,527,Schindler's List (1993),214
366,10,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
367,1,296,Pulp Fiction (1994),304
367,2,2571,"Matrix, The (1999)",277
367,3,480,Jurassic Park (1993),236
367,4,110,Braveheart (1995),234
367,5,589,Terminator 2: Judgment Day (1991),221
367,6,2959,Fight Club (1999),218
367,7,2858,American Beauty (1999),202
367,8,50,"Usual Suspects, The (1995)",198
367,9,47,Seven (a.k.a. Se7en) (1995),197
367,10,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
368,1,318,"Shawshank Redemption, The (1994)",313
368,2,2959,Fight Club (1999),218
368,3,1,Toy Story (1995),215
368,4,150,Apollo 13 (1995),200
368,5,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
368,6,5952,"Lord of the Rings: The Two Towers, The (2002)",187
368,7,7153,"Lord of the Rings: The Return of the King, The (2003)",185
368,8,588,Aladdin (1992),181
368,9,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),173
368,10,364,"Lion King, The (1994)",172
369,1,356,Forrest Gump (1994),325
369,2,318,"Shawshank Redemption, The (1994)",313
369,3,296,Pulp Fiction (1994),304
369,4,593,"Silence of the Lambs, The (1991)",276
369,5,480,Jurassic Park (1993),236
369,6,110,Braveheart (1995),234
369,7,589,Terminator 2: Judgment Day (1991),221
369,8,1,Toy Story (1995),215
369,9,527,Schindler's List (1993),214
369,10,2858,American Beauty (1999),202
370,1,356,Forrest Gump (1994),325
370,2,480,Jurassic Park (1993),236
370,3,110,Braveheart (1995),234
370,4,1,Toy Story (1995),215
370,5,527,Schindler's List (1993),214
370,6,150,Apollo 13 (1995),200
370,7,780,Independence Day (a.k.a. ID4) (1996),196
370,8,457,"Fugitive, The (1993)",189
370,9,858,"Godfather, The (1972)",188
370,10,2028,Saving Private Ryan (1998),186
371,1,356,Forrest Gump (1994),325
371,2,318,"Shawshank Redemption, The (1994)",313
371,3,296,Pulp Fiction (1994),304
371,4,593,"Silence of the Lambs, The (1991)",276
371,5,260,Star Wars: Episode IV - A New Hope (1977),250
371,6,480,Jurassic Park (1993),236
371,7,110,Braveheart (1995),234
371,8,589,Terminator 2: Judgment Day (1991),221
371,9,2959,Fight Club (1999),218
371,10,1,Toy Story (1995),215
372,1,2571,"Matrix, The (1999)",277
372,2,480,Jurassic Park (1993),236
372,3,2959,Fight Club (1999),218
372,4,2858,American Beauty (1999),202
372,5,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
372,6,780,Independence Day (a.k.a. ID4) (1996),196
372,7,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
372,8,5952,"Lord of the Rings: The Two Towers, The (2002)",187
372,9,2028,Saving Private Ryan (1998),186
372,10,7153,"Lord of the Rings: The Return of the King, The (2003)",185
373,1,2571,"Matrix, The (1999)",277
373,2,260,Star Wars: Episode IV - A New Hope (1977),250
373,3,2959,Fight Club (1999),218
373,4,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
373,5,2858,American Beauty (1999),202
373,6,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
373,7,780,Independence Day (a.k.a. ID4) (1996),196
373,8,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
373,9,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),194
373,10,858,"Godfather, The (1972)",188
374,1,2571,"Matrix, The (1999)",277
374,2,593,"Silence of the Lambs, The (1991)",276
374,3,260,Star Wars: Episode IV - A New Hope (1977),250
374,4,589,Terminator 2: Judgment Day (1991),221
374,5,2959,Fight Club (1999),218
374,6,1,Toy Story (1995),215
374,7,527,Schindler's List (1993),214
374,8,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
374,9,2858,American Beauty (1999),202
374,10,50,"Usual Suspects, The (1995)",198
375,1,296,Pulp Fiction (1994),304
375,2,2571,"Matrix, The (1999)",277
375,3,593,"Silence of the Lambs, The (1991)",276
375,4,260,Star Wars: Episode IV - A New Hope (1977),250
375,5,480,Jurassic Park (1993),236
375,6,110,Braveheart (1995),234
375,7,589,Terminator 2: Judgment Day (1991),221
375,8,2959,Fight Club (1999),218
375,9,1,Toy Story (1995),215
375,10,527,Schindler's List (1993),214
376,1,318,"Shawshank Redemption, The (1994)",313
376,2,296,Pulp Fiction (1994),304
376,3,593,"Silence of the Lambs, The (1991)",276
376,4,2959,Fight Club (1999),218
376,5,1,Toy Story (1995),215
376,6,2858,American Beauty (1999),202
376,7,50,"Usual Suspects, The (1995)",198
376,8,47,Seven (a.k.a. Se7en) (1995),197
376,9,592,Batman (1989),188
376,10,2028,Saving Private Ryan (1998),186
377,1,356,Forrest Gump (1994),325
377,2,318,"Shawshank Redemption, The (1994)",313
377,3,296,Pulp Fiction (1994),304
377,4,2571,"Matrix, The (1999)",277
377,5,593,"Silence of the Lambs, The (1991)",276
377,6,260,Star Wars: Episode IV - A New Hope (1977),250
377,7,480,Jurassic Park (1993),236
377,8,110,Braveheart (1995),234
377,9,589,Terminator 2: Judgment Day (1991),221
377,10,2959,Fight Club (1999),218
378,1,356,Forrest Gump (1994),325
378,2,296,Pulp Fiction (1994),304
378,3,2571,"Matrix, The (1999)",277
378,4,260,Star Wars: Episode IV - A New Hope (1977),250
378,5,480,Jurassic Park (1993),236
378,6,110,Braveheart (1995),234
378,7,589,Terminator 2: Judgment Day (1991),221
378,8,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
378,9,2858,American Beauty (1999),202
378,10,150,Apollo 13 (1995),200
379,1,2571,"Matrix, The (1999)",277
379,2,593,"Silence of the Lambs, The (1991)",276
379,3,260,Star Wars: Episode IV - A New Hope (1977),250
379,4,2959,Fight Club (1999),218
379,5,1,Toy Story (1995),215
379,6,527,Schindler's List (1993),214
379,7,1196,Star Wars: Episode V - The Empire Strikes Back (1980),210
379,8,2858,American Beauty (1999),202
379,9,50,"Usual Suspects, The (1995)",198
379,10,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",197
