userId,rank,movieId,title,score
326,6,8784,Garden State (2004),0.0
326,7,6466,Mississippi Masala (1991),0.0
326,8,2204,Saboteur (1942),0.0
326,9,92094,Einstein and Eddington (2008),0.0
326,10,136297,Mortal Kombat: The Journey Begins (1995),0.0
327,1,2093,Return to Oz (1985),0.0
327,2,147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),0.0
327,3,39427,Stay (2005),0.0
327,4,2542,"Lock, Stock & Two Smoking Barrels (1998)",0.0
327,5,3385,Volunteers (1985),0.0
327,6,5349,Spider-Man (2002),0.0
327,7,158238,The Nice Guys (2016),0.0
327,8,2240,My Bodyguard (1980),0.0
327,9,2890,Three Kings (1999),0.0
327,10,4235,Amores Perros (Love's a Bitch) (2000),0.0
328,1,147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),0.0
328,2,57274,[REC] (2007),0.0
328,3,3758,Communion (1989),0.0
328,4,65350,"General Died at Dawn, The (1936)",0.0
328,5,4454,More (1998),0.0
328,6,4031,All the Pretty Horses (2000),0.0
328,7,2511,"Long Goodbye, The (1973)",0.0
328,8,271,Losing Isaiah (1995),0.0
328,9,6324,It Runs in the Family (2003),0.0
328,10,48596,"Marine, The (2006)",0.0
329,1,3543,Diner (1982),0.0
329,2,2103,Tall Tale (1995),0.0
329,3,55020,"Ten, The (2007)",0.0
329,4,2012,Back to the Future Part III (1990),0.0
329,5,3571,Time Code (2000),0.0
329,6,95135,Your Sister's Sister (2011),0.0
329,7,49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),0.0
329,8,188751,Mamma Mia: Here We Go Again! (2018),0.0
329,9,80727,Middle Men (2009),0.0
329,10,2135,Doctor Dolittle (1967),0.0
330,1,151687,Risen (2016),0.0
330,2,3752,"Me, Myself & Irene (2000)",0.0
330,3,1785,King of New York (1990),0.0
330,4,44241,Leprechaun 3 (1995),0.0
330,5,60141,St. Trinian's (2007),0.0
330,6,2652,"Curse of Frankenstein, The (1957)",0.0
330,7,3462,Modern Times (1936),0.0
330,8,72714,Earthlings (2006),0.0
330,9,8957,Saw (2004),0.0
330,10,1862,Species II (1998),0.0
331,1,909,"Apartment, The (1960)",0.0
331,2,661,James and the Giant Peach (1996),0.0
331,3,103655,R.I.P.D. (2013),0.0
331,4,5012,Yentl (1983),0.0
331,5,86014,Diary of a Wimpy Kid: Rodrick Rules (2011),0.0
331,6,431,Carlito's Way (1993),0.0
331,7,80549,Easy A (2010),0.0
331,8,26169,Branded to Kill (Koroshi no rakuin) (1967),0.0
331,9,26680,Cry-Baby (1990),0.0
331,10,7357,Peyton Place (1957),0.0
332,1,879,"Relic, The (1997)",0.0
332,2,2014,Freaky Friday (1977),0.0
332,3,47538,Crime Busters (1977),0.0
332,4,72694,Shrink (2009),0.0
332,5,66544,Nuremberg (2000),0.0
332,6,110286,13 Sins (2014),0.0
332,7,3955,"Ladies Man, The (2000)",0.0
332,8,100302,Upside Down (2012),0.0
332,9,380,True Lies (1994),0.0
332,10,5669,Bowling for Columbine (2002),0.0
333,1,2411,Rocky IV (1985),0.0
333,2,87483,Mr. Popper's Penguins (2011),0.0
333,3,901,Funny Face (1957),0.0
333,4,4386,Cats & Dogs (2001),0.0
333,5,135937,The Silence of the Hams (1994),0.0
333,6,5435,Hombre (1967),0.0
333,7,663,Kids in the Hall: Brain Candy (1996),0.0
333,8,106766,Inside Llewyn Davis (2013),0.0
333,9,7028,Quick Change (1990),0.0
333,10,515,"Remains of the Day, The (1993)",0.0
334,1,2469,Peggy Sue Got Married (1986),0.0
334,2,1012,Old Yeller (1957),0.0
334,3,8720,"Super, The (1991)",0.0
334,4,1259,Stand by Me (1986),0.0
334,5,832,Ransom (1996),0.0
334,6,3028,"Taming of the Shrew, The (1967)",0.0
334,7,32799,Maidens in Uniform (Mädchen in Uniform) (1931),0.0
334,8,59727,"Strangers, The (2008)",0.0
334,9,869,Kansas City (1996),0.0
334,10,67408,Monsters vs. Aliens (2009),0.0
335,1,6970,Desk Set (1957),0.0
335,2,175303,It (2017),0.0
335,3,112070,Maps to the Stars (2014),0.0
335,4,456,Fresh (1994),0.0
335,5,4521,Little Nikita (1988),0.0
335,6,4886,"Monsters, Inc. (2001)",0.0
335,7,55729,King of California (2007),0.0
335,8,72624,Garage (2007),0.0
335,9,26095,"Carabineers, The (Carabiniers, Les) (1963)",0.0
335,10,1675,Incognito (1997),0.0
336,1,2302,My Cousin Vinny (1992),0.0
336,2,305,Ready to Wear (Pret-A-Porter) (1994),0.0
336,3,1047,"Long Kiss Goodnight, The (1996)",0.0
336,4,7161,Cheaper by the Dozen (2003),0.0
336,5,180095,Wonder (2017),0.0
336,6,147410,A Perfect Day (2015),0.0
336,7,709,Oliver & Company (1988),0.0
336,8,1965,Repo Man (1984),0.0
336,9,98633,My Lucky Stars (Fuk sing go jiu) (1985),0.0
336,10,70361,12 Rounds (2009),0.0
337,1,80572,I'm Still Here (2010),0.0
337,2,3423,School Daze (1988),0.0
337,3,25963,"Young and the Damned, The (Olvidados, Los) (1950)",0.0
337,4,7107,Foul Play (1978),0.0
337,5,5363,"New Guy, The (2002)",0.0
337,6,61323,Burn After Reading (2008),0.0
337,7,25850,Holiday (1938),0.0
337,8,2880,Armour of God (Long xiong hu di) (1987),0.0
337,9,3254,Wayne's World 2 (1993),0.0
337,10,48877,Saw III (2006),0.0
338,1,5772,My Dinner with André (1981),0.0
338,2,72998,Avatar (2009),0.0
338,3,140737,The Lost Room (2006),0.0
338,4,8125,Sunrise: A Song of Two Humans (1927),0.0
338,5,48520,Employee of the Month (2006),0.0
338,6,104760,Getaway (2013),0.0
338,7,95135,Your Sister's Sister (2011),0.0
338,8,1099,"Christmas Carol, A (1938)",0.0
338,9,135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),0.0
338,10,137337,Amy (2015),0.0
339,1,74698,Tooth Fairy (2010),0.0
339,2,27790,Millions (2004),0.0
339,3,107314,Oldboy (2013),0.0
339,4,54004,I Now Pronounce You Chuck and Larry (2007),0.0
339,5,60756,Step Brothers (2008),0.0
339,6,1964,Klute (1971),0.0
339,7,2294,Antz (1998),0.0
339,8,170837,Life-Size (2000),0.0
339,9,89862,Bellflower (2011),0.0
339,10,167854,"Dana Carvey: Straight White Male, 60 (2016)",0.0
340,1,60293,"Wackness, The (2008)",0.0
340,2,3598,Hamlet (2000),0.0
340,3,80126,"American, The (2010)",0.0
340,4,95175,Front of the Class (2008),0.0
340,5,2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),0.0
340,6,8633,"Last Starfighter, The (1984)",0.0
340,7,388,Boys Life (1995),0.0
340,8,3786,But I'm a Cheerleader (1999),0.0
340,9,89388,I Don't Know How She Does It (2011),0.0
340,10,1885,"Opposite of Sex, The (1998)",0.0
341,1,1277,Cyrano de Bergerac (1990),0.0
341,2,3071,Stand and Deliver (1988),0.0
341,3,1713,Mouse Hunt (1997),0.0
341,4,2142,"American Tail: Fievel Goes West, An (1991)",0.0
341,5,7889,Pat Garrett and Billy the Kid (1973),0.0
341,6,7757,Jason and the Argonauts (1963),0.0
341,7,4886,"Monsters, Inc. (2001)",0.0
341,8,1422,Murder at 1600 (1997),0.0
341,9,6244,Salaam Bombay! (1988),0.0
341,10,2182,"Wrong Man, The (1956)",0.0
342,1,4276,Lost in America (1985),0.0
342,2,66090,Eden Lake (2008),0.0
342,3,3973,Book of Shadows: Blair Witch 2 (2000),0.0
342,4,151777,The Finest Hours (2016),0.0
342,5,1717,Scream 2 (1997),0.0
342,6,136800,Robot Overlords (2014),0.0
342,7,127390,Family Guy Presents: Blue Harvest (2007),0.0
342,8,26453,Smiley's People (1982),0.0
342,9,89087,Colombiana (2011),0.0
342,10,51255,Hot Fuzz (2007),0.0
343,1,6860,Mobsters (1991),0.0
343,2,3544,Shakes the Clown (1992),0.0
343,3,7704,"Delta Force, The (1986)",0.0
343,4,168144,Joe Rogan: Live (2006),0.0
343,5,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),0.0
343,6,154358,The Barkley Marathons: The Race That Eats Its Young (2015),0.0
343,7,8989,Damn Yankees! (1958),0.0
343,8,1591,Spawn (1997),0.0
343,9,3947,Get Carter (1971),0.0
343,10,5712,Blow Out (1981),0.0
344,1,47,Seven (a.k.a. Se7en) (1995),0.0
344,2,2081,"Little Mermaid, The (1989)",0.0
344,3,168,First Knight (1995),0.0
344,4,60389,Battle for Haditha (2007),0.0
344,5,920,Gone with the Wind (1939),0.0
344,6,2522,Airport '77 (1977),0.0
344,7,26492,Twilight Zone: The Movie (1983),0.0
344,8,484,Lassie (1994),0.0
344,9,3900,Crime and Punishment in Suburbia (2000),0.0
344,10,1016,"Shaggy Dog, The (1959)",0.0
345,1,4293,Summer Rental (1985),0.0
345,2,160980,Sully (2016),0.0
345,3,156781,Jimmy Carr: Telling Jokes (2009),0.0
345,4,4589,Eddie and the Cruisers (1983),0.0
345,5,2288,"Thing, The (1982)",0.0
345,6,1891,"Ugly, The (1997)",0.0
345,7,31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),0.0
345,8,147282,What Men Still Talk About (2011),0.0
345,9,47465,Tideland (2005),0.0
345,10,4113,"Glass Menagerie, The (1987)",0.0
346,1,158842,My Scientology Movie (2016),0.0
346,2,46723,Babel (2006),0.0
346,3,6971,Europa (Zentropa) (1991),0.0
346,4,385,"Man of No Importance, A (1994)",0.0
346,5,1377,Batman Returns (1992),0.0
346,6,54185,Manufactured Landscapes (2006),0.0
346,7,1938,"Lost Weekend, The (1945)",0.0
346,8,377,Speed (1994),0.0
346,9,8614,Overboard (1987),0.0
346,10,4308,Moulin Rouge (2001),0.0
347,1,40614,Derailed (2005),0.0
347,2,6718,Gotcha! (1985),0.0
347,3,68793,Night at the Museum: Battle of the Smithsonian (2009),0.0
347,4,1867,Tarzan and the Lost City (1998),0.0
347,5,460,Getting Even with Dad (1994),0.0
347,6,5922,Attila (Attila Flagello di Dio) (1982),0.0
347,7,1215,Army of Darkness (1993),0.0
347,8,1797,Everest (1998),0.0
347,9,6187,"Life of David Gale, The (2003)",0.0
347,10,4722,All Over the Guy (2001),0.0
348,1,6950,"Missing, The (2003)",0.0
348,2,149406,Kung Fu Panda 3 (2016),0.0
348,3,159717,The Fundamentals of Caring (2016),0.0
348,4,1810,Primary Colors (1998),0.0
348,5,79134,Grown Ups (2010),0.0
348,6,1746,Senseless (1998),0.0
348,7,300,Quiz Show (1994),0.0
348,8,7264,An Amazing Couple (2002),0.0
348,9,7001,Invasion of the Body Snatchers (1978),0.0
348,10,110281,King of Comedy (Hei kek ji wong) (1999),0.0
349,1,32596,Sahara (2005),0.0
349,2,2707,Arlington Road (1999),0.0
349,3,138210,13 Hours (2016),0.0
349,4,808,Alaska (1996),0.0
349,5,4233,Tomcats (2001),0.0
349,6,949,East of Eden (1955),0.0
349,7,298,Pushing Hands (Tui shou) (1992),0.0
349,8,6860,Mobsters (1991),0.0
349,9,143525,Chasuke's Journey (2015),0.0
349,10,1541,Addicted to Love (1997),0.0
350,1,1137,Hustler White (1996),0.0
350,2,72424,Derailed (2002),0.0
350,3,2527,Westworld (1973),0.0
350,4,90403,"Three Musketeers, The (2011)",0.0
350,5,4329,Rio Bravo (1959),0.0
350,6,1334,"Blob, The (1958)",0.0
350,7,1276,Cool Hand Luke (1967),0.0
350,8,112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),0.0
350,9,4093,Cop (1988),0.0
350,10,840,House Arrest (1996),0.0
351,1,120919,Man on High Heels (2014),0.0
351,2,142831,Garam Masala (2005),0.0
351,3,7381,"Whole Ten Yards, The (2004)",0.0
351,4,105954,All Is Lost (2013),0.0
351,5,2881,Double Jeopardy (1999),0.0
351,6,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),0.0
351,7,105197,Nebraska (2013),0.0
351,8,5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),0.0
351,9,27246,If These Walls Could Talk 2 (2000),0.0
351,10,2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",0.0
352,1,118784,Good Copy Bad Copy (2007),0.0
352,2,93790,Detachment (2011),0.0
352,3,4422,Cries and Whispers (Viskningar och rop) (1972),0.0
352,4,4898,Novocaine (2001),0.0
352,5,3833,"Brain That Wouldn't Die, The (1962)",0.0
352,6,7984,From Beyond (1986),0.0
352,7,130976,Legend No. 17 (2013),0.0
352,8,4675,Three Fugitives (1989),0.0
352,9,2436,Tea with Mussolini (1999),0.0
352,10,25959,Annie Get Your Gun (1950),0.0
353,1,7444,13 Going on 30 (2004),0.0
353,2,6558,Curly Sue (1991),0.0
353,3,99910,"Last Stand, The (2013)",0.0
353,4,91485,"Expendables 2, The (2012)",0.0
353,5,1932,"Great Ziegfeld, The (1936)",0.0
353,6,118166,Courier (1987),0.0
353,7,61236,Waltz with Bashir (Vals im Bashir) (2008),0.0
353,8,31424,Alone in the Dark (2005),0.0
353,9,85397,Red Riding Hood (2011),0.0
353,10,55112,Shanghai Kiss (2007),0.0
354,1,7344,"Wrong Arm of the Law, The (1963)",0.0
354,2,4016,"Emperor's New Groove, The (2000)",0.0
354,3,4860,Making the Grade (1984),0.0
354,4,145935,"Peanuts Movie, The (2015)",0.0
354,5,4445,T-Rex: Back to the Cretaceous (1998),0.0
354,6,7084,"Play It Again, Sam (1972)",0.0
354,7,26764,Captain America (1990),0.0
354,8,26782,"Mambo Kings, The (1992)",0.0
354,9,2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",0.0
354,10,26593,Hell Comes to Frogtown (1988),0.0
355,1,27850,"Yes Men, The (2003)",0.0
355,2,4351,Point Break (1991),0.0
355,3,4368,Dr. Dolittle 2 (2001),0.0
355,4,59985,Chaos Theory (2007),0.0
355,5,58842,Assembly (Ji jie hao) (2007) ,0.0
355,6,110611,Cold in July (2014),0.0
355,7,48416,School for Scoundrels (2006),0.0
355,8,1641,"Full Monty, The (1997)",0.0
355,9,32011,Cursed (2005),0.0
355,10,4133,Masters of the Universe (1987),0.0
356,1,6057,Biker Boyz (2003),0.0
356,2,37857,MirrorMask (2005),0.0
356,3,113,Before and After (1996),0.0
356,4,146,"Amazing Panda Adventure, The (1995)",0.0
356,5,109191,Winter's Tale (2014),0.0
356,6,71466,City Island (2009),0.0
356,7,2178,Frenzy (1972),0.0
356,8,4936,Fame (1980),0.0
356,9,7728,"Postman Always Rings Twice, The (1946)",0.0
356,10,52967,Away from Her (2006),0.0
357,1,59995,Boy A (2007),0.0
357,2,55094,In the Valley of Elah (2007),0.0
357,3,2806,Teaching Mrs. Tingle (1999),0.0
357,4,26810,Bad Boy Bubby (1993),0.0
357,5,140162,Love (2015),0.0
357,6,7173,Along Came Polly (2004),0.0
357,7,26567,Club Paradise (1986),0.0
357,8,8275,College (1927),0.0
357,9,165551,Lion (2016),0.0
357,10,26124,Robinson Crusoe on Mars (1964),0.0
358,1,3099,Shampoo (1975),0.0
358,2,141004,Victor Frankenstein (2015),0.0
358,3,48593,Man of the Year (2006),0.0
358,4,3194,"Way We Were, The (1973)",0.0
358,5,169958,Buster's Mal Heart (2017),0.0
358,6,315,"Specialist, The (1994)",0.0
358,7,110669,"Honest Liar, An (2014)",0.0
358,8,106540,Delivery Man (2013),0.0
358,9,73042,Alvin and the Chipmunks: The Squeakquel (2009),0.0
358,10,60737,Watching the Detectives (2007),0.0
359,1,8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),0.0
359,2,569,Little Big League (1994),0.0
359,3,8338,Black Narcissus (1947),0.0
359,4,96417,Premium Rush (2012),0.0
359,5,116411,Tangerines (2013),0.0
359,6,132362,Patlabor 2: The Movie (1993),0.0
359,7,101739,Evil Dead (2013),0.0
359,8,6303,"Andromeda Strain, The (1971)",0.0
359,9,95543,Ice Age 4: Continental Drift (2012),0.0
359,10,7303,The Diary of Anne Frank (1959),0.0
360,1,38304,No Direction Home: Bob Dylan (2005),0.0
360,2,187595,Solo: A Star Wars Story (2018),0.0
360,3,8617,Butterfield 8 (1960),0.0
360,4,617,"Flower of My Secret, The (La flor de mi secreto) (1995)",0.0
360,5,3933,"Killer Shrews, The (1959)",0.0
360,6,6882,Returner (Ritaanaa) (2002),0.0
360,7,51091,Black Snake Moan (2006),0.0
360,8,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",0.0
360,9,8650,Long Day's Journey Into Night (1962),0.0
360,10,1791,Twilight (1998),0.0
361,1,109941,Puss in Boots: The Three Diablos (2012),0.0
361,2,1411,Hamlet (1996),0.0
361,3,2056,In Search of the Castaways (1962),0.0
361,4,7317,EuroTrip (2004),0.0
361,5,4614,Kickboxer (1989),0.0
361,6,5562,Snipes (2001),0.0
361,7,3717,Gone in 60 Seconds (2000),0.0
361,8,51935,Shooter (2007),0.0
361,9,3596,Screwed (2000),0.0
361,10,4553,They Live (1988),0.0
362,1,6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",0.0
362,2,76030,Case 39 (2009),0.0
362,3,2379,Police Academy 2: Their First Assignment (1985),0.0
362,4,129333,Julia (2014),0.0
362,5,26359,1900 (Novecento) (1976),0.0
362,6,3259,Far and Away (1992),0.0
362,7,175475,The Emoji Movie (2017),0.0
362,8,26078,Advise and Consent (1962),0.0
362,9,70361,12 Rounds (2009),0.0
362,10,97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),0.0
363,1,117466,In the Heart of the Sea (2015),0.0
363,2,2451,"Gate, The (1987)",0.0
363,3,80553,Howl (2010),0.0
363,4,529,Searching for Bobby Fischer (1993),0.0
363,5,3453,Here on Earth (2000),0.0
363,6,31692,Uncle Nino (2003),0.0
363,7,4141,Head Over Heels (2001),0.0
363,8,4877,Better Than Sex (2000),0.0
363,9,457,"Fugitive, The (1993)",0.0
363,10,31925,Royal Flash (1975),0.0
364,1,97225,Hotel Transylvania (2012),0.0
364,2,95313,Jack-Jack Attack (2005),0.0
364,3,340,"War, The (1994)",0.0
364,4,423,Blown Away (1994),0.0
364,5,12,Dracula: Dead and Loving It (1995),0.0
364,6,26116,"Hush... Hush, Sweet Charlotte (1964)",0.0
364,7,59295,Expelled: No Intelligence Allowed (2008),0.0
364,8,46530,Superman Returns (2006),0.0
364,9,146688,Solace (2015),0.0
364,10,4325,"Night, The (Notte, La) (1960)",0.0
365,1,4537,Running on Empty (1988),0.0
365,2,3286,Snow Day (2000),0.0
365,3,230,Dolores Claiborne (1995),0.0
365,4,6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),0.0
365,5,71,Fair Game (1995),0.0
365,6,338,Virtuosity (1995),0.0
365,7,87867,Zookeeper (2011),0.0
365,8,6341,"Shape of Things, The (2003)",0.0
365,9,991,Michael Collins (1996),0.0
365,10,88515,Blitz (2011),0.0
366,1,3929,"Bank Dick, The (1940)",0.0
366,2,6367,Down with Love (2003),0.0
366,3,6239,Journey to the Center of the Earth (1959),0.0
366,4,7018,Presumed Innocent (1990),0.0
366,5,90630,Miss Representation (2011),0.0
366,6,7346,"Girl Next Door, The (2004)",0.0
366,7,4039,Annie (1982),0.0
366,8,90603,Batman: Year One (2011),0.0
366,9,165529,Flowers for Algernon (2000),0.0
366,10,95858,For the Birds (2000),0.0
367,1,133771,The Lobster (2015),0.0
367,2,3963,"Unsinkable Molly Brown, The (1964)",0.0
367,3,2316,Practical Magic (1998),0.0
367,4,64622,"Reader, The (2008)",0.0
367,5,26778,Ladybugs (1992),0.0
367,6,3810,White Sands (1992),0.0
367,7,143355,Wonder Woman (2017),0.0
367,8,4675,Three Fugitives (1989),0.0
367,9,6502,28 Days Later (2002),0.0
367,10,6249,Boat Trip (2003),0.0
368,1,44972,Scary Movie 4 (2006),0.0
368,2,79299,"No. 1 Ladies' Detective Agency, The (2008)",0.0
368,3,3039,Trading Places (1983),0.0
368,4,182823,Bright (2017),0.0
368,5,4462,18 Again! (1988),0.0
368,6,4304,Startup.com (2001),0.0
368,7,92198,Seeking Justice (2011),0.0
368,8,8015,"Phantom Tollbooth, The (1970)",0.0
368,9,33834,Land of the Dead (2005),0.0
368,10,59118,Happy-Go-Lucky (2008),0.0
369,1,68319,X-Men Origins: Wolverine (2009),0.0
369,2,5878,Talk to Her (Hable con Ella) (2002),0.0
369,3,77191,Death at a Funeral (2010),0.0
369,4,4571,Bill & Ted's Excellent Adventure (1989),0.0
369,5,129333,Julia (2014),0.0
369,6,107951,Hunting Elephants (2013),0.0
369,7,3045,Peter's Friends (1992),0.0
369,8,80463,"Social Network, The (2010)",0.0
369,9,5438,Men at Work (1990),0.0
369,10,5828,Blackrock (1997),0.0
370,1,57368,Cloverfield (2008),0.0
370,2,7293,50 First Dates (2004),0.0
370,3,95149,Superman/Batman: Public Enemies (2009),0.0
370,4,6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",0.0
370,5,74324,Temple Grandin (2010),0.0
370,6,6765,Under the Tuscan Sun (2003),0.0
370,7,26694,Ju Dou (1990),0.0
370,8,3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",0.0
370,9,36525,Just Like Heaven (2005),0.0
370,10,8024,"Thing Called Love, The (1993)",0.0
371,1,8784,Garden State (2004),0.0
371,2,34319,"Island, The (2005)",0.0
371,3,78626,Barking Dogs Never Bite (Flandersui gae) (2000),0.0
371,4,135887,Minions (2015),0.0
371,5,122888,Ben-hur (2016),0.0
371,6,81791,Somewhere (2010),0.0
371,7,903,Vertigo (1958),0.0
371,8,94959,Moonrise Kingdom (2012),0.0
371,9,105250,"Century of the Self, The (2002)",0.0
371,10,2263,"Seventh Sign, The (1988)",0.0
372,1,58107,Step Up 2 the Streets (2008),0.0
372,2,6341,"Shape of Things, The (2003)",0.0
372,3,103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),0.0
372,4,180263,The Shining (1997),0.0
372,5,143525,Chasuke's Journey (2015),0.0
372,6,5375,"Harvey Girls, The (1946)",0.0
372,7,2273,Rush Hour (1998),0.0
372,8,7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",0.0
372,9,166526,The Space Between Us (2016),0.0
372,10,1678,"Joy Luck Club, The (1993)",0.0
373,1,63312,Krabat (2008),0.0
373,2,43932,Pulse (2006),0.0
373,3,91470,Violet & Daisy (2011),0.0
373,4,3045,Peter's Friends (1992),0.0
373,5,31909,Dr. Giggles (1992),0.0
373,6,34437,Broken Flowers (2005),0.0
373,7,66171,Push (2009),0.0
373,8,95543,Ice Age 4: Continental Drift (2012),0.0
373,9,2126,Snake Eyes (1998),0.0
373,10,3983,You Can Count on Me (2000),0.0
374,1,2139,"Secret of NIMH, The (1982)",0.0
374,2,6852,In Cold Blood (1967),0.0
374,3,2944,"Dirty Dozen, The (1967)",0.0
374,4,189043,Boundaries (2018),0.0
374,5,170697,Gifted (2017),0.0
374,6,5925,"Beast Within, The (1982)",0.0
374,7,49917,When the Levees Broke: A Requiem in Four Acts (2006),0.0
374,8,7004,Kindergarten Cop (1990),0.0
374,9,4369,"Fast and the Furious, The (2001)",0.0
374,10,1856,Kurt & Courtney (1998),0.0
375,1,444,Even Cowgirls Get the Blues (1993),0.0
375,2,1975,Friday the 13th Part 2 (1981),0.0
375,3,7943,"Killers, The (1946)",0.0
375,4,3686,Flatliners (1990),0.0
375,5,8577,Comandante (2003),0.0
375,6,147380,Doctor Who: The Next Doctor (2008),0.0
375,7,7293,50 First Dates (2004),0.0
375,8,3834,Bronco Billy (1980),0.0
375,9,140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),0.0
375,10,91935,Albatross (2011),0.0
376,1,110350,Free to Play (2014),0.0
376,2,191,"Scarlet Letter, The (1995)",0.0
376,3,2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),0.0
376,4,3908,Urban Legends: Final Cut (2000),0.0
376,5,131013,Get Hard (2015),0.0
376,6,89090,Bill Cunningham New York (2011),0.0
376,7,121097,To Grandmother's House We Go (1992),0.0
376,8,95583,Savages (2012),0.0
376,9,4291,Nine to Five (a.k.a. 9 to 5) (1980),0.0
376,10,169904,Guyver: Dark Hero (1994),0.0
377,1,6402,Siam Sunset (1999),0.0
377,2,4034,Traffic (2000),0.0
377,3,1895,Can't Hardly Wait (1998),0.0
377,4,97742,Alex Cross (2012),0.0
377,5,32659,Tanguy (2001),0.0
377,6,3041,Meatballs Part II (1984),0.0
377,7,5321,"Triumph of Love, The (2001)",0.0
377,8,4263,Days of Wine and Roses (1962),0.0
377,9,121342,Carry on Cruising (1962),0.0
377,10,3710,Action Jackson (1988),0.0
378,1,90249,Real Steel (2011),0.0
378,2,5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),0.0
378,3,128695,The Dark Valley (2014),0.0
378,4,135567,Independence Day: Resurgence (2016),0.0
378,5,92309,"Innkeepers, The (2011)",0.0
378,6,68872,Paisan (Paisà) (1946),0.0
378,7,5454,Mo' Money (1992),0.0
378,8,182639,The Second Renaissance Part II (2003),0.0
378,9,42011,Fun with Dick and Jane (2005),0.0
378,10,30793,Charlie and the Chocolate Factory (2005),0.0
379,1,93766,Wrath of the Titans (2012),0.0
379,2,3004,"Bachelor, The (1999)",0.0
379,3,6948,Tupac: Resurrection (2003),0.0
379,4,786,Eraser (1996),0.0
379,5,6818,Come and See (Idi i smotri) (1985),0.0
379,6,4342,Big Eden (2000),0.0
379,7,3442,Band of the Hand (1986),0.0
379,8,189111,Spiral (2018),0.0
379,9,524,Rudy (1993),0.0
379,10,1170,Best of the Best 3: No Turning Back (1995),0.0
380,1,177185,Maz Jobrani: Immigrant (2017),0.0
380,2,1825,The Players Club (1998),0.0
380,3,147282,What Men Still Talk About (2011),0.0
380,4,86355,Atlas Shrugged: Part 1 (2011),0.0
380,5,55,Georgia (1995),0.0
380,6,2983,"Ipcress File, The (1965)",0.0
380,7,6405,Treasure Island (1950),0.0
380,8,3590,"Lords of Flatbush, The (1974)",0.0
380,9,7493,"Three Faces of Eve, The (1957)",0.0
380,10,3882,Bring It On (2000),0.0
381,1,53123,Once (2006),0.0
381,2,34129,Rebound (2005),0.0
381,3,8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),0.0
381,4,126482,Strange Magic (2015),0.0
381,5,4844,Bandits (2001),0.0
381,6,137218,April Morning (1988),0.0
381,7,5589,Indian Summer (1993),0.0
381,8,4409,Shadows and Fog (1991),0.0
381,9,181,Mighty Morphin Power Rangers: The Movie (1995),0.0
381,10,40583,Syriana (2005),0.0
382,1,164179,Arrival (2016),0.0
382,2,1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",0.0
382,3,101895,42 (2013),0.0
382,4,39234,North Country (2005),0.0
382,5,7362,Taking Lives (2004),0.0
382,6,5500,Top Secret! (1984),0.0
382,7,70286,District 9 (2009),0.0
382,8,3623,Mission: Impossible II (2000),0.0
382,9,3177,Next Friday (2000),0.0
382,10,6410,Car Wash (1976),0.0
383,1,2465,Deadly Friend (1986),0.0
383,2,32511,"Touch of Zen, A (Xia nu) (1971)",0.0
383,3,85025,"Eagle, The (2011)",0.0
383,4,7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",0.0
383,5,5797,"Company of Wolves, The (1984)",0.0
383,6,1351,Blood and Wine (Blood & Wine) (1996),0.0
383,7,1912,Out of Sight (1998),0.0
383,8,2642,Superman III (1983),0.0
383,9,164647,Dirty 30 (2016),0.0
383,10,78209,Get Him to the Greek (2010),0.0
384,1,96121,Hope Springs (2012),0.0
384,2,8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",0.0
